Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.sport_type"">Sport Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_steps"">Total Steps</span>",Media
4751694796,"Feb 7, 2021, 4:06:38 PM",Afternoon Run,Run,,4642,15.01,172.0,99,false,,"",activities/5071622260.fit.gz,,,4642.0,4634.0,15018.2001953125,4.699999809265137,3.2408719062805176,17.799999237060547,303.0,17.5,28.700000762939453,5.699999809265137,0.0,,,90.0,86.52159881591797,,148.90025329589844,,,1120.0,,,99.0,,,,,,,,,,,,,0.0,,1.0,15034.2001953125,,,,,,,,,,,,,,,,7721914.0,,,,,,,,,,,,5280.60009765625,,,,,""
4761295154,"Feb 9, 2021, 5:12:23 PM",Evening Run,Run,,3677,12.18,191.0,105,false,,"",activities/5081581641.fit.gz,,,3677.0,3676.0,12186.5,5.5,3.315152406692505,8.734285354614258,254.0,17.5,22.700000762939453,2.0,-0.0024617405142635107,,,94.0,87.38249969482422,,155.00326538085938,,,957.0,,,105.0,,,,,,,,,,,,,0.0,,1.0,12195.7998046875,,,,,,,,,,,,,,,,7721914.0,,,,,,,,,,,,2174.699951171875,,,,,""
4771789620,"Feb 11, 2021, 5:35:03 PM",Evening Run,Run,,3342,11.49,179.0,115,false,,"",activities/5092449097.fit.gz,,,3342.0,3342.0,11497.5,4.900000095367432,3.440305233001709,16.479999542236328,175.0,18.399999618530273,28.700000762939453,5.800000190734863,-0.0017395085887983441,,,90.0,86.9305419921875,,160.44461059570312,,,922.0,,,115.0,,,,,,,,,,,,,0.0,,1.0,11513.0,,,,,,,,,,,,,,,,7721914.0,,,,,,,,,,,,3079.699951171875,,,,,""
4785674823,"Feb 14, 2021, 11:19:08 AM",Lunch Run,Run,,5218,16.87,169.0,140,false,,"",activities/5106869149.fit.gz,,,5218.0,5107.0,16875.0,5.199999809265137,3.304288148880005,21.183332443237305,263.0,17.5,28.700000762939453,5.199999809265137,-0.0005925925797782838,,,97.0,87.59564208984375,,153.76136779785156,,,1302.0,,,140.0,,,,,,,,,,,,,0.0,,1.0,16895.599609375,,,,,,,,,,,,,,,,7721914.0,,,,,,,,,,,,5703.0,,,,,""
4798791016,"Feb 16, 2021, 8:23:28 PM",Night Run,Run,,3725,11.13,184.0,77,false,,"",activities/5120442438.fit.gz,,,3725.0,3704.0,11132.599609375,5.099999904632568,3.005561590194702,7.842381000518799,322.0,18.399999618530273,22.700000762939453,5.0,0.0026947883889079094,,,95.0,83.46018981933594,,149.8163299560547,,,891.0,,,77.0,,,,,,,,,,,,,0.0,,1.0,11140.400390625,,,,,,,,,,,,,,,,7721914.0,,,,,,,,,,,,0.0,,,,,""
4808359851,"Feb 18, 2021, 5:29:41 PM",Evening Run,Run,,3484,11.24,187.0,94,false,,"",activities/5130342213.fit.gz,,,3484.0,3481.0,11244.7998046875,6.099999904632568,3.2303361892700195,7.295000076293945,190.0,18.399999618530273,22.700000762939453,1.899999976158142,-0.0026678999420255423,,,92.0,85.16901397705078,,153.68002319335938,,,875.0,,,94.0,,,,,,,,,,,,,0.0,,1.0,11251.900390625,,,,,,,,,,,,,,,,7721914.0,,,,,,,,,,,,0.0,,,,,""
4824460067,"Feb 21, 2021, 9:11:00 AM",Morning Walk,Walk,,7641,9.52,103.0,10,false,,"",activities/5147075001.fit.gz,,,7641.0,7109.0,9519.5,3.0999999046325684,1.3390772342681885,90.72158813476562,695.0,97.0999984741211,125.69999694824219,34.099998474121094,-0.005252376664429903,,,108.0,53.92258071899414,,77.78985595703125,,,675.0,,,10.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,7721914.0,,,,,,,,,,,,,,,,,""
4824468403,"Feb 21, 2021, 12:42:34 PM",Afternoon Run,Run,,5247,15.62,166.0,113,false,,"",activities/5147083803.fit.gz,,,5247.0,4883.0,15625.400390625,5.199999809265137,3.1999590396881104,161.96380615234375,464.0,42.79999923706055,109.4000015258789,15.199999809265137,-0.0012799672549590468,,,87.0,84.1707534790039,,150.14186096191406,,,1191.0,,,113.0,,,,,,,,,,,,,0.0,,1.0,15882.7001953125,,,,,,,,,,,,,,,,7721914.0,,,,,,,,,,,,,,,,,""
4837601436,"Feb 23, 2021, 5:49:14 PM",Evening Run,Run,,3913,12.26,183.0,98,false,,"",activities/5160749867.fit.gz,,,3913.0,3903.0,12268.7001953125,5.5,3.143402576446533,8.726666450500488,177.0,17.5,22.700000762939453,2.0,-0.003260329132899642,,,94.0,84.06488037109375,,152.44976806640625,,,962.0,,,98.0,,,,,,,,,,,,,0.0,,1.0,12279.099609375,,,,,,,,,,,,,,,,7721914.0,,,,,,,,,,,,2160.89990234375,,,,,""
4848989218,"Feb 25, 2021, 5:10:32 PM",Evening Run,Run,,3274,10.50,180.0,113,false,,"",activities/5172572405.fit.gz,,,3274.0,3259.0,10508.400390625,4.5,3.2244246006011963,7.769999980926514,189.0,18.399999618530273,22.700000762939453,2.0,-0.0028548589907586575,,,91.0,84.76863861083984,,159.11050415039062,,,878.0,,,113.0,,,,,,,,,,,,,0.0,,1.0,10516.2001953125,,,,,,,,,,,,,,,,7721914.0,,,,,,,,,,,,0.0,,,,,""
4858300325,"Feb 27, 2021, 8:58:43 AM",Morning Ride,Ride,,8524,53.23,150.0,33,false,,,activities/5182349438.fit.gz,,,8524.0,7844.0,53230.1015625,9.399999618530273,6.786091327667236,66.44916534423828,293.0,9.600000381469727,35.599998474121094,4.300000190734863,0.0011271818075329065,,,,,,119.4201431274414,,,964.0,,,33.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.0999984741211,,,,,""
4864548634,"Feb 28, 2021, 10:04:06 AM",Lunch Run,Run,,5659,18.51,166.0,142,false,,"",activities/5188942841.fit.gz,,,5659.0,5598.0,18509.900390625,5.300000190734863,3.3065202236175537,26.0,293.0,17.5,33.599998474121094,6.199999809265137,-0.0005402514361776412,,,93.0,85.25675964355469,,151.69488525390625,,,1414.0,,,142.0,,,,,,,,,,,,,0.0,,1.0,18532.900390625,,,,,,,,,,,,,,,,7721914.0,,,,,,,,,,,,7160.60009765625,,,,,""
4878975633,"Mar 2, 2021, 5:45:36 PM",Evening Run,Run,,3324,10.00,182.0,64,false,,"",activities/5204865359.fit.gz,,,3324.0,3324.0,10008.0,4.699999809265137,3.0108304023742676,8.09333324432373,259.0,18.399999618530273,22.700000762939453,2.200000047683716,0.0009992006234824657,,,88.0,82.70771789550781,,147.47923278808594,,,748.0,,,64.0,,,,,,,,,,,,,0.0,,1.0,10017.2001953125,,,,,,,,,,,,,,,,7721914.0,,,,,,,,,,,,0.0,,,,,""
4890335181,"Mar 4, 2021, 5:09:22 PM",Evening Run,Run,,4220,12.44,182.0,84,false,,"",activities/5216740917.fit.gz,,,4220.0,4209.0,12440.2001953125,5.5,2.9556188583374023,8.760000228881836,208.0,17.5,22.899999618530273,5.599999904632568,-0.0008038455853238702,,,88.0,83.4620361328125,,148.33245849609375,,,985.0,,,84.0,,,,,,,,,,,,,0.0,,1.0,12450.5,,,,,,,,,,,,,,,,7721914.0,,,,,,,,,,,,2215.39990234375,,,,,""
4908168092,"Mar 7, 2021, 3:16:58 PM",Afternoon Run,Run,,4573,15.67,180.0,148,false,,"",activities/5235547651.fit.gz,,,4573.0,4564.0,15677.599609375,6.0,3.4350569248199463,18.34000015258789,254.0,17.5,28.700000762939453,5.400000095367432,0.002551411045715213,,,102.0,85.76806640625,,158.2789764404297,,,1225.0,,,148.0,,,,,,,,,,,,,0.0,,1.0,15697.2001953125,,,,,,,,,,,,,,,,7721914.0,,,,,,,,,,,,5736.5,,,,,""
4919587390,"Mar 9, 2021, 5:22:58 PM",Evening Run,Run,,3596,11.72,182.0,106,false,,"",activities/5247622695.fit.gz,,,3596.0,3583.0,11726.2001953125,5.199999809265137,3.2727322578430176,8.5600004196167,195.0,17.5,22.700000762939453,2.299999952316284,-0.0008527911850251257,,,92.0,85.57868194580078,,154.17532348632812,,,921.0,,,106.0,,,,,,,,,,,,,0.0,,1.0,11735.7001953125,,,,,,,,,,,,,,,,7721914.0,,,,,,,,,,,,2175.800048828125,,,,,""
4930486459,"Mar 11, 2021, 6:06:14 PM",Evening Run,Run,,3641,12.07,176.0,116,false,,"",activities/5259120079.fit.gz,,,3641.0,3641.0,12073.099609375,4.5,3.3158748149871826,8.84000015258789,209.0,17.5,22.700000762939453,2.0,-0.004141438286751509,,,91.0,86.2627182006836,,157.9370574951172,,,970.0,,,116.0,,,,,,,,,,,,,0.0,,1.0,12082.599609375,,,,,,,,,,,,,,,,7721914.0,,,,,,,,,,,,2199.699951171875,,,,,""
4935541501,"Mar 12, 2021, 6:19:15 PM",Evening Swim,Swim,,2991,"2,000",167.0,54,false,,,activities/5264455537.fit.gz,,,2991.0,2277.0,2000.0,5.900000095367432,0.878348708152771,0.0,,,,0.0,0.0,,,,27.0,,132.91909790039062,,,474.0,,,54.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4957651734,"Mar 16, 2021, 5:14:19 PM",Evening Run,Run,,3759,12.20,195.0,80,false,,"",activities/5287749411.fit.gz,,,3759.0,3737.0,12201.099609375,5.300000190734863,3.2649450302124023,8.737142562866211,247.0,17.5,22.700000762939453,2.0999999046325684,-0.00163919641636312,,,95.0,83.89373016357422,,149.95823669433594,,,872.0,,,80.0,,,,,,,,,,,,,0.0,,1.0,12211.7001953125,,,,,,,,,,,,,,,,7721914.0,,,,,,,,,,,,2161.800048828125,,,,,""
4968776711,"Mar 18, 2021, 5:20:25 PM",Evening Run,Run,,3896,12.68,174.0,117,false,,"",activities/5299361694.fit.gz,,,3896.0,3861.0,12684.900390625,4.199999809265137,3.2853922843933105,8.350000381469727,185.0,18.0,22.700000762939453,2.4000000953674316,-0.003153355559334159,,,88.0,83.44677734375,,157.82948303222656,,,1033.0,,,117.0,,,,,,,,,,,,,0.0,,1.0,12696.900390625,,,,,,,,,,,,,,,,7721914.0,,,,,,,,,,,,1287.5999755859375,,,,,""
4977184244,"Mar 20, 2021, 10:09:58 AM",Lunch Run,Run,,2996,8.78,170.0,55,false,,"",activities/5308155636.fit.gz,,,2996.0,2996.0,8784.7998046875,4.0,2.932176351547241,6.616666793823242,203.0,21.0,27.100000381469727,1.7000000476837158,0.0,,,88.0,84.49681091308594,,145.9025421142578,,,723.0,,,55.0,,,,,,,,,,,,,0.0,,1.0,8790.7001953125,,,,,,,,,,,,,,,,7721914.0,,,,,,,,,,,,,,,,,""
4986892529,"Mar 21, 2021, 5:09:40 PM",Evening Run,Run,,3938,13.07,181.0,119,false,,"",activities/5318306473.fit.gz,,,3938.0,3879.0,13072.400390625,4.699999809265137,3.3700437545776367,8.739999771118164,232.0,17.5,22.700000762939453,2.0999999046325684,-0.0007649704930372536,,,93.0,85.91613006591797,,157.37664794921875,,,1022.0,,,119.0,,,,,,,,,,,,,0.0,,1.0,13083.400390625,,,,,,,,,,,,,,,,7721914.0,,,,,,,,,,,,2201.39990234375,,,,,""
4997791366,"Mar 23, 2021, 5:25:56 PM",Evening Run,Run,,3958,12.20,161.0,76,false,,"",activities/5329723861.fit.gz,,,3958.0,3954.0,12204.599609375,5.699999809265137,3.086646318435669,8.770000457763672,221.0,17.5,22.700000762939453,2.200000047683716,-0.001638726331293583,,,97.0,86.0733413696289,,146.5857391357422,,,949.0,,,76.0,,,,,,,,,,,,,0.0,,1.0,12215.0,,,,,,,,,,,,,,,,7721914.0,,,,,,,,,,,,2197.199951171875,,,,,""
5009330044,"Mar 25, 2021, 4:48:17 PM",Afternoon Run,Run,,3781,12.20,184.0,103,false,,"",activities/5341824158.fit.gz,,,3781.0,3773.0,12200.400390625,5.099999904632568,3.233607292175293,8.779999732971191,262.0,17.5,22.700000762939453,2.200000047683716,-0.0032785809598863125,,,92.0,83.35010528564453,,153.176513671875,,,946.0,,,103.0,,,,,,,,,,,,,0.0,,1.0,12210.2001953125,,,,,,,,,,,,,,,,7721914.0,,,,,,,,,,,,2192.39990234375,,,,,""
5015170763,"Mar 26, 2021, 6:11:21 PM",Evening Swim,Swim,,2939,"1,800",162.0,23,false,,,activities/5347940309.fit.gz,,,2939.0,2071.0,1800.0,8.300000190734863,0.8691453337669373,0.0,,,,0.0,0.0,,,,27.0,,117.16746520996094,,,427.0,,,23.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
5027862629,"Mar 28, 2021, 4:35:51 PM",Evening Run,Run,,6403,21.35,171.0,191,false,,"",activities/5361303194.fit.gz,,,6403.0,6400.0,21355.30078125,4.800000190734863,3.3367655277252197,21.1200008392334,399.0,17.5,28.700000762939453,5.5,0.0,,,89.0,83.87008666992188,,156.15574645996094,,,1644.0,,,191.0,,,,,,,,,,,,,0.0,,1.0,21375.900390625,,,,,,,,,,,,,,,,7721914.0,,,,,,,,,,,,5854.2001953125,,,,,""
5042245710,"Mar 31, 2021, 8:20:26 AM",Morning Run,Run,,3679,11.31,180.0,90,false,,"",activities/5376369373.fit.gz,,,3679.0,3663.0,11315.599609375,5.5,3.0891618728637695,7.743333339691162,192.0,18.0,22.600000381469727,2.700000047683716,-0.000883735716342926,,,95.0,80.14195251464844,,151.37022399902344,,,888.0,,,90.0,,,,,,,,,,,,,0.0,,1.0,11324.2998046875,,,,,,,,,,,,,,,,7721914.0,,,,,,,,,,,,1962.199951171875,,,,,""
5053794876,"Apr 2, 2021, 8:18:08 AM",Morning Run,Run,,3911,12.20,169.0,98,false,,"",activities/5388486599.fit.gz,,,3911.0,3901.0,12199.900390625,4.699999809265137,3.127377510070801,8.808571815490723,181.0,17.5,22.700000762939453,2.299999952316284,-0.0016393576515838504,,,111.0,83.50128936767578,,151.65438842773438,,,1005.0,,,98.0,,,,,,,,,,,,,0.0,,1.0,12209.900390625,,,,,,,,,,,,,,,,7721914.0,,,,,,,,,,,,2176.39990234375,,,,,""
5069168332,"Apr 4, 2021, 3:14:40 PM",Afternoon Run,Run,,4558,14.00,174.0,107,false,,"",activities/5404631053.fit.gz,,,4558.0,4149.0,14008.400390625,5.400000095367432,3.3763315677642822,17.126667022705078,278.0,17.5,28.700000762939453,5.599999904632568,0.0035692870151251554,,,98.0,84.29067993164062,,153.04315185546875,,,1072.0,,,107.0,,,,,,,,,,,,,0.0,,1.0,14027.099609375,,,,,,,,,,,,,,,,7721914.0,,,,,,,,,,,,5953.7998046875,,,,,""
5079719683,"Apr 6, 2021, 2:33:41 PM",Afternoon Run,Run,,3659,12.20,177.0,95,false,,"",activities/5415696630.fit.gz,,,3659.0,3643.0,12204.5,5.099999904632568,3.350123405456543,8.789999961853027,239.0,17.5,22.700000762939453,2.299999952316284,-0.0016387398354709148,,,93.0,82.56425476074219,,152.37596130371094,,,898.0,,,95.0,,,,,,,,,,,,,0.0,,1.0,12214.900390625,,,,,,,,,,,,,,,,7721914.0,,,,,,,,,,,,2193.0,,,,,""
5089335809,"Apr 8, 2021, 9:09:31 AM",Lunch Run,Run,,3360,12.25,181.0,142,false,,"",activities/5425712730.fit.gz,,,3360.0,3356.0,12251.5,7.0,3.650625705718994,8.779999732971191,198.0,17.5,22.700000762939453,2.200000047683716,-0.006529812701046467,,,90.0,86.08865356445312,,165.55006408691406,,,974.0,,,142.0,,,,,,,,,,,,,0.0,,1.0,12260.0,,,,,,,,,,,,,,,,7721914.0,,,,,,,,,,,,2185.300048828125,,,,,""
5098060024,"Apr 9, 2021, 5:16:13 PM",Evening Swim,Swim,,683,500,130.0,2,false,,,activities/5434826925.fit.gz,,,683.0,560.0,500.0,1.100000023841858,0.8928571343421936,0.0,,,,0.0,0.0,,,,27.0,,112.37366485595703,,,120.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
5098060794,"Apr 9, 2021, 5:28:13 PM",Evening Swim,Swim,,2207,"1,500",168.0,47,false,,,activities/5434827769.fit.gz,,,2207.0,1742.0,1500.0,6.300000190734863,0.861079216003418,0.0,,,,0.0,0.0,,,,26.0,,137.80873107910156,,,358.0,,,47.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
5111071287,"Apr 11, 2021, 7:06:53 PM",Night Run,Run,,4442,13.80,167.0,101,false,,"",activities/5448464083.fit.gz,,,4442.0,4442.0,13802.0,4.400000095367432,3.107158899307251,12.34857177734375,210.0,18.5,25.700000762939453,1.600000023841858,0.0014490653993561864,,,90.0,85.32958221435547,,148.99729919433594,,,1114.0,,,101.0,,,,,,,,,,,,,0.0,,1.0,13810.5,,,,,,,,,,,,,,,,7721914.0,,,,,,,,,,,,593.9000244140625,,,,,""
5124934235,"Apr 14, 2021, 11:09:48 AM",Afternoon Run,Run,,3742,12.30,184.0,106,false,,"",activities/5462979963.fit.gz,,,3742.0,3735.0,12306.0,6.300000190734863,3.294779062271118,8.800000190734863,245.0,17.5,22.700000762939453,2.0999999046325684,-0.0016252234345301986,,,93.0,82.47184753417969,,154.99652099609375,,,953.0,,,106.0,,,,,,,,,,,,,0.0,,1.0,12317.099609375,,,,,,,,,,,,,,,,7721914.0,,,,,,,,,,,,2195.199951171875,,,,,""
5136185872,"Apr 16, 2021, 11:21:25 AM",Afternoon Run,Run,,3814,11.55,181.0,96,false,,"",activities/5474674749.fit.gz,,,3814.0,3717.0,11555.2001953125,7.800000190734863,3.108743667602539,7.929999828338623,189.0,18.0,22.600000381469727,4.199999809265137,0.0025962337385863066,,,117.0,80.39714813232422,,153.34716796875,,,934.0,,,96.0,,,,,,,,,,,,,0.0,,1.0,11563.7001953125,,,,,,,,,,,,,,,,7721914.0,,,,,,,,,,,,1979.199951171875,,,,,""
5140743804,"Apr 17, 2021, 7:35:49 AM",Morning Ride,Ride,,8983,67.42,168.0,54,false,,,activities/5479424194.fit.gz,,,8983.0,8844.0,67420.0,10.399999618530273,7.6232476234436035,103.326416015625,389.0,13.899999618530273,49.70000076293945,22.0,0.001038267626427114,,,,,,125.55299377441406,,,1179.0,,,54.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.6000061035156,,,,,""
5147702205,"Apr 18, 2021, 9:13:39 AM",Lunch Run,Run,,5440,17.22,169.0,117,false,,"",activities/5486688844.fit.gz,,,5440.0,5341.0,17226.30078125,5.0,3.225294828414917,27.77190399169922,355.0,40.400001525878906,53.20000076293945,3.5999999046325684,0.005805077031254768,,,90.0,83.04227447509766,,148.12338256835938,,,1320.0,,,117.0,,,,,,,,,,,,,0.0,,1.0,17248.19921875,,,,,,,,,,,,,,,,7721914.0,,,,,,,,,,,,,,,,,""
5161769291,"Apr 20, 2021, 4:25:53 PM",Evening Run,Run,,3963,12.73,183.0,98,false,,"",activities/5501351171.fit.gz,,,3963.0,3933.0,12735.2998046875,5.5,3.238062620162964,9.288888931274414,224.0,16.700000762939453,22.600000381469727,5.300000190734863,0.0015704380348324776,,,92.0,82.92001342773438,,152.32162475585938,,,1005.0,,,98.0,,,,,,,,,,,,,0.0,,1.0,12746.7998046875,,,,,,,,,,,,,,,,7721914.0,,,,,,,,,,,,4984.0,,,,,""
5173150444,"Apr 22, 2021, 4:11:55 PM",Evening Run,Run,,2438,8.41,180.0,83,false,,"",activities/5513154813.fit.gz,,,2438.0,2438.0,8418.7998046875,4.900000095367432,3.453158378601074,8.5600004196167,161.0,17.5,22.700000762939453,2.299999952316284,-0.004751271102577448,,,91.0,83.81234741210938,,158.96185302734375,,,678.0,,,83.0,,,,,,,,,,,,,0.0,,1.0,8426.400390625,,,,,,,,,,,,,,,,7721914.0,,,,,,,,,,,,2201.60009765625,,,,,""
5181762496,"Apr 24, 2021, 7:03:53 AM",Morning Ride,Ride,,7290,57.16,168.0,123,false,,,activities/5522087525.fit.gz,,,7290.0,7262.0,57168.80078125,9.899999618530273,7.872321605682373,55.8658332824707,349.0,15.899999618530273,47.099998474121094,6.5,-0.0013993646716699004,,,,,,143.87303161621094,,,1245.0,,,123.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1745.5,,,,,""
5188668976,"Apr 25, 2021, 8:29:29 AM",Morning Run,Run,,5996,19.02,159.0,105,false,,"",activities/5529275365.fit.gz,,,5996.0,5990.0,19020.0,5.5,3.1752922534942627,22.608572006225586,409.0,16.600000381469727,29.0,3.0,-0.0042060986161231995,,,88.0,84.4459457397461,,144.92514038085938,,,1409.0,,,105.0,,,,,,,,,,,,,0.0,,1.0,19038.5,,,,,,,,,,,,,,,,7721914.0,,,,,,,,,,,,10764.599609375,,,,,""
5197244137,"Apr 26, 2021, 5:34:55 PM",Evening Swim,Swim,,1943,"1,500",164.0,28,false,,,activities/5538218204.fit.gz,,,1943.0,1703.0,1500.0,6.099999904632568,0.8807985782623291,0.0,,,,0.0,0.0,,,,27.0,,128.8929443359375,,,355.0,,,28.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
5202093924,"Apr 27, 2021, 3:04:14 PM",Afternoon Run,Run,,2291,6.50,148.0,17,false,,"",activities/5543248081.fit.gz,,,2291.0,2286.0,6499.7998046875,3.9000000953674316,2.8433070182800293,4.645714282989502,132.0,17.5,22.600000381469727,2.0999999046325684,-0.001538508920930326,,,86.0,82.71334838867188,,136.06561279296875,,,528.0,,,17.0,,,,,,,,,,,,,0.0,,1.0,6503.7998046875,,,,,,,,,,,,,,,,7721914.0,,,,,,,,,,,,890.9000244140625,,,,,""
5214626898,"Apr 29, 2021, 6:01:50 PM",Evening Swim,Swim,,2669,"2,075",166.0,58,false,,,activities/5556802906.fit.gz,,,2669.0,2375.0,2075.0,6.300000190734863,0.8736842274665833,0.0,,,,0.0,0.0,,,,27.0,,139.0762481689453,,,500.0,,,58.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
5218929630,"Apr 30, 2021, 4:01:57 PM",Evening Run,Run,,2401,6.10,167.0,20,false,,"",activities/5561261789.fit.gz,,,2401.0,2351.0,6101.2998046875,6.300000190734863,2.59519362449646,3.9833333492279053,200.0,19.700000762939453,24.100000381469727,12.100000381469727,-0.011472964659333229,,,115.0,78.29429626464844,,138.3101806640625,,,540.0,,,20.0,,,,,,,,,,,,,0.0,,1.0,6108.2001953125,,,,,,,,,,,,,,,,7721914.0,,,,,,,,,,,,450.20001220703125,,,,,""
5222536800,"May 1, 2021, 10:06:04 AM",Lunch Run,Run,,2931,8.22,147.0,28,false,,"",activities/5565010642.fit.gz,,,2931.0,2825.0,8222.2998046875,3.9000000953674316,2.910548686981201,4.760000228881836,155.0,19.700000762939453,24.600000381469727,2.9000000953674316,0.002432409441098571,,,83.0,79.2864761352539,,139.36993408203125,,,666.0,,,28.0,,,,,,,,,,,,,0.0,,1.0,8229.0,,,,,,,,,,,,,,,,7721914.0,,,,,,,,,,,,548.5,,,,,""
5228011355,"May 2, 2021, 7:24:37 AM",Morning Ride,Ride,,6605,42.45,157.0,31,false,,,activities/5570719943.fit.gz,,,6605.0,5924.0,42452.80078125,10.0,7.166239261627197,47.220001220703125,227.0,15.100000381469727,30.399999618530273,3.799999952316284,0.0014133343938738108,,,,,,123.35841369628906,,,817.0,,,31.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.800000190734863,,,,,""
5244801034,"May 5, 2021, 8:08:31 AM",Morning Run,Run,,3548,11.70,181.0,114,false,,"",activities/5588163365.fit.gz,,,3548.0,3540.0,11703.099609375,9.0,3.3059604167938232,9.489999771118164,214.0,16.600000381469727,22.899999618530273,4.099999904632568,-0.005126846954226494,,,115.0,82.7237319946289,,157.04696655273438,,,949.0,,,114.0,,,,,,,,,,,,,0.0,,1.0,11714.400390625,,,,,,,,,,,,,,,,7721914.0,,,,,,,,,,,,4981.2998046875,,,,,""
5252352742,"May 6, 2021, 4:14:41 PM",Evening Run,Run,,3759,11.57,177.0,78,false,,"",activities/5596015576.fit.gz,,,3759.0,3604.0,11576.0,6.699999809265137,3.211986780166626,9.399999618530273,251.0,16.600000381469727,22.700000762939453,3.5,-0.0017277124570682645,,,100.0,81.38160705566406,,149.30194091796875,,,890.0,,,78.0,,,,,,,,,,,,,0.0,,1.0,11586.900390625,,,,,,,,,,,,,,,,7721914.0,,,,,,,,,,,,4992.5,,,,,""
5257881468,"May 7, 2021, 5:06:30 PM",Evening Swim,Swim,,3010,"2,150",170.0,56,false,,,activities/5601813502.fit.gz,,,3010.0,2404.0,2150.0,6.099999904632568,0.8943427801132202,0.0,,,,0.0,0.0,,,,27.0,,132.76341247558594,,,514.0,,,56.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
5270021401,"May 9, 2021, 5:13:42 PM",Evening Run,Run,,4321,12.90,166.0,102,false,,"",activities/5614546538.fit.gz,,,4321.0,4158.0,12907.0,4.800000190734863,3.1041367053985596,2.142857074737549,278.0,21.5,23.799999237060547,1.2999999523162842,0.011621600948274136,,,91.0,81.16293334960938,,150.71328735351562,,,1057.0,,,102.0,,,,,,,,,,,,,0.0,,1.0,12914.2001953125,,,,,,,,,,,,,,,,7721914.0,,,,,,,,,,,,1177.5,,,,,""
